time,power
1,307.5507
2,306.9777
3,306.7667
4,306.6887
5,306.6607
6,306.6497
7,306.6467
8,306.6447
9,306.6447
10,306.6437
11,306.6437
12,306.6437
13,306.6437
14,306.6437
15,306.6437
16,306.6437
17,306.6437
18,306.6437
19,306.6437
20,306.6437
21,306.6437
22,306.6437
23,94.5887
24,94.5887
25,94.5887
26,94.5887
27,329.3357
28,255.4617
29,228.2847
30,218.2867
31,214.6087
32,213.2557
33,212.7577
34,212.5747
35,212.5077
36,212.4827
37,212.4737
38,212.4707
39,212.4687
40,212.4687
41,212.4687
42,212.4687
43,94.5887
44,94.5887
45,94.5887
46,94.5887
47,94.5887
48,94.5887
49,94.5887
50,94.5887
51,94.5887
52,94.5887
53,94.5887
54,94.5887
55,94.5887
56,94.5887
57,94.5887
58,94.5887
59,94.5887
60,94.5887
61,94.5887
62,94.5887
63,94.5887
64,94.5887
65,94.5887
66,94.5887
67,94.5887
68,94.5887
69,94.5887
70,94.5887
71,94.5887
72,94.5887
73,94.5887
74,94.5887
75,94.5887
76,94.5887
77,291.5847
78,244.0277
79,226.5327
80,220.0967
81,217.7287
82,216.8577
83,216.5377
84,216.4197
85,216.3767
86,216.3607
87,216.3547
88,216.3527
89,216.3517
90,216.3517
91,94.5887
92,94.5887
93,94.5887
94,390.8917
95,337.5627
96,317.9437
97,310.7267
98,308.0717
99,307.0947
100,306.7357
101,306.6037
102,306.5547
103,306.5367
104,306.5307
105,306.5277
106,306.5267
107,306.5267
108,306.5267
109,306.5267
110,306.5267
111,306.5267
112,306.5267
113,306.5267
114,306.5267
115,306.5267
116,306.5267
117,306.5267
118,306.5267
119,306.5267
120,306.5267
121,306.5267
122,306.5267
123,306.5267
124,306.5267
125,94.5887
126,94.5887
127,94.5887
128,94.5887
129,94.5887
130,94.5887
131,250.1047
132,227.5637
133,219.2717
134,216.2217
135,215.0987
136,214.6867
137,214.5347
138,214.4787
139,214.4577
140,214.4507
141,214.4477
142,214.4467
143,214.4457
144,94.5887
145,94.5887
146,94.5887
147,94.5887
148,94.5887
149,94.5887
150,94.5887
151,94.5887
152,94.5887
153,94.5887
154,94.5887
155,94.5887
156,94.5887
157,94.5887
158,94.5887
159,94.5887
160,94.5887
161,94.5887
162,94.5887
163,94.5887
164,94.5887
165,94.5887
166,94.5887
167,94.5887
168,94.5887
169,94.5887
170,94.5887
171,94.5887
172,94.5887
173,94.5887
174,94.5887
175,94.5887
176,94.5887
177,94.5887
178,94.5887
179,269.4897
180,235.6437
181,223.1927
182,218.6117
183,216.9267
184,216.3067
185,216.0787
186,215.9947
187,215.9637
188,215.9527
189,215.9487
190,215.9467
191,508.3027
192,457.5797
193,438.9197
194,432.0557
195,429.5287
196,320.584
197,320.242
198,320.117
199,320.07
200,320.053
201,320.047
202,320.045
203,320.044
204,320.044
205,320.044
206,320.044
207,320.044
208,320.044
209,320.044
210,320.044
211,320.044
212,320.044
213,320.044
214,320.044
215,320.044
216,320.044
217,320.044
218,320.044
219,320.044
220,107.93
221,107.93
222,107.93
223,107.93
224,107.93
225,107.93
226,107.93
227,107.93
228,107.93
229,107.93
230,107.93
231,107.93
232,107.93
233,107.93
234,107.93
235,107.93
236,107.93
237,107.93
238,107.93
239,107.93
240,107.93
241,107.93
242,107.93
243,107.93
244,107.93
245,107.93
246,107.93
247,107.93
248,107.93
249,107.93
250,107.93
251,107.93
252,107.93
253,107.93
254,107.93
255,107.93
256,107.93
257,107.93
258,107.93
259,107.93
260,107.93
261,107.93
262,107.93
263,107.93
264,107.93
265,107.93
266,107.93
267,107.93
268,107.93
269,107.93
270,165.4917
271,165.4917
272,165.4917
273,165.4917
274,165.4917
275,165.4917
276,338.7957
277,306.1597
278,294.1537
279,289.7377
280,288.1127
281,287.5147
282,287.2947
283,287.2137
284,287.1837
285,287.1737
286,287.1687
287,287.1677
288,287.1667
289,521.2657
290,508.0577
291,503.1987
292,501.4107
293,500.7527
294,500.5117
295,500.4227
296,500.3897
297,500.3777
298,500.3727
299,500.3717
300,500.3707
301,500.3707
302,500.3707
303,500.3707
304,500.3707
305,442.809
306,442.809
307,442.809
308,442.809
309,442.809
310,321.134
311,321.134
312,321.134
313,321.134
314,321.134
315,321.134
316,321.134
317,321.134
318,321.134
319,107.93
320,107.93
321,107.93
322,107.93
323,107.93
324,107.93
325,107.93
326,107.93
327,107.93
328,107.93
329,107.93
330,107.93
331,107.93
332,107.93
333,107.93
334,107.93
335,107.93
336,107.93
337,107.93
338,107.93
339,107.93
340,107.93
341,107.93
342,107.93
343,107.93
344,238.222
345,231.432
346,228.934
347,228.015
348,227.677
349,227.553
350,227.507
