time,power
1,311.603
2,311.603
3,311.603
4,311.603
5,311.603
6,311.603
7,311.603
8,103.499
9,103.499
10,103.499
11,103.499
12,103.499
13,103.499
14,316.075
15,257.542
16,236.009
17,228.087
18,225.173
19,224.101
20,223.706
21,223.561
22,223.508
23,223.488
24,223.481
25,223.478
26,223.477
27,223.477
28,223.477
29,223.477
30,103.499
31,103.499
32,103.499
33,103.499
34,103.499
35,103.499
36,103.499
37,103.499
38,103.499
39,103.499
40,103.499
41,103.499
42,103.499
43,103.499
44,103.499
45,103.499
46,103.499
47,103.499
48,103.499
49,103.499
50,103.499
51,103.499
52,103.499
53,103.499
54,103.499
55,103.499
56,103.499
57,103.499
58,103.499
59,103.499
60,103.499
61,103.499
62,103.499
63,103.499
64,103.499
65,103.499
66,103.499
67,288.169
68,246.757
69,231.523
70,225.918
71,562.285
72,480.215
73,450.023
74,438.915
75,434.83
76,433.327
77,432.774
78,432.57
79,432.495
80,432.468
81,432.458
82,313.296
83,313.295
84,313.294
85,313.294
86,313.294
87,313.294
88,313.294
89,313.294
90,313.294
91,313.294
92,313.294
93,313.294
94,313.294
95,313.294
96,313.294
97,313.294
98,313.294
99,313.294
100,313.294
101,103.499
102,103.499
103,103.499
104,103.499
105,103.499
106,103.499
107,103.499
108,103.499
109,103.499
110,103.499
111,103.499
112,103.499
113,103.499
114,109.8
115,109.8
116,109.8
117,341.076
118,272.252
119,246.932
120,237.618
121,234.191
122,232.931
123,232.467
124,232.296
125,232.234
126,232.21
127,232.202
128,232.199
129,232.198
130,232.197
131,232.197
132,109.8
133,109.8
134,109.8
135,109.8
136,109.8
137,109.8
138,109.8
139,109.8
140,109.8
141,109.8
142,109.8
143,109.8
144,109.8
145,109.8
146,109.8
147,109.8
148,109.8
149,109.8
150,109.8
151,109.8
152,109.8
153,109.8
154,109.8
155,109.8
156,109.8
157,109.8
158,109.8
159,109.8
160,299.329
161,592.449
162,495.14
163,459.341
164,446.172
165,441.327
166,439.545
167,438.889
168,438.648
169,438.56
170,438.527
171,438.515
172,438.511
173,438.509
174,438.508
175,317.823
176,317.823
177,317.823
178,317.823
179,317.823
180,317.823
181,317.823
182,317.823
183,317.823
184,317.823
185,317.823
186,317.823
187,317.823
188,317.823
189,317.823
190,317.823
191,109.8
192,109.8
193,109.8
194,109.8
195,109.8
196,109.8
197,109.8
198,109.8
199,109.8
200,109.8
201,109.8
202,109.8
203,109.8
204,109.8
205,109.8
206,109.8
207,109.8
208,109.8
209,109.8
210,109.8
