time,power
1,91.6037
2,91.6037
3,91.6037
4,91.6037
5,91.6037
6,91.6037
7,91.6037
8,91.6037
9,91.6037
10,91.6037
11,91.6037
12,91.6037
13,91.6037
14,91.6037
15,232.6927
16,220.1457
17,215.5307
18,213.8327
19,213.2077
20,212.9777
21,212.8937
22,212.8627
23,212.8507
24,212.8467
25,212.8447
26,212.8447
27,212.8447
28,212.8447
29,212.8447
30,91.6037
31,91.6037
32,91.6037
33,91.6037
34,91.6037
35,91.6037
36,91.6037
37,91.6037
38,91.6037
39,91.6037
40,91.6037
41,488.2937
42,369.1317
43,325.2947
44,309.1687
45,303.2357
46,301.0527
47,300.2497
48,299.9547
49,299.8457
50,299.8057
51,299.7917
52,299.7857
53,299.7837
54,299.7837
55,299.7827
56,299.7827
57,299.7827
58,299.7827
59,299.7827
60,299.7827
61,299.7827
62,299.7827
63,299.7827
64,299.7827
65,299.7827
66,299.7827
67,299.7827
68,299.7827
69,299.7827
70,299.7827
71,299.7827
72,299.7827
73,91.6037
74,91.6037
75,91.6037
76,91.6037
77,91.6037
78,91.6037
79,91.6037
80,91.6037
81,91.6037
82,91.6037
83,91.6037
84,91.6037
85,91.6037
86,91.6037
87,91.6037
88,91.6037
89,91.6037
90,91.6037
91,91.6037
92,91.6037
93,91.6037
94,91.6037
95,91.6037
96,91.6037
97,91.6037
98,91.6037
99,91.6037
100,91.6037
101,91.6037
102,91.6037
103,91.6037
104,91.6037
105,91.6037
106,91.6037
107,91.6037
108,91.6037
109,91.6037
110,91.6037
111,91.6037
112,91.6037
113,91.6037
114,91.6037
115,91.6037
116,91.6037
117,91.6037
118,91.6037
119,91.6037
120,91.6037
121,91.6037
122,91.6037
123,91.6037
124,91.6037
125,91.6037
126,91.6037
127,91.6037
128,91.6037
129,91.6037
130,91.6037
131,91.6037
132,91.6037
133,91.6037
134,91.6037
135,91.6037
136,91.6037
137,91.6037
138,91.6037
139,91.6037
140,91.6037
141,91.6037
142,91.6037
143,91.6037
144,91.6037
145,91.6037
146,375.7547
147,328.1587
148,310.6487
149,304.2077
150,301.8377
151,300.9657
152,300.6457
153,300.5277
154,300.4837
155,300.4677
156,300.4617
157,300.4597
158,300.4587
159,300.4587
160,300.4587
161,300.4587
162,300.4587
163,300.4587
164,300.4587
165,300.4587
166,300.4587
167,300.4587
168,300.4587
169,300.4587
170,300.4587
171,300.4587
172,300.4587
173,300.4587
174,300.4587
175,483.7377
176,235.1287
177,220.5037
178,215.1237
179,213.1447
180,212.4167
181,212.1487
182,212.0497
183,212.0137
184,212.0007
185,211.9957
186,211.9937
187,211.9927
188,211.9927
189,211.9927
190,211.9927
191,211.9927
192,211.9927
193,211.9927
194,211.9927
195,211.9927
196,211.9927
197,211.9927
198,211.9927
199,211.9927
200,211.9927
201,211.9927
202,211.9927
203,91.6037
204,91.6037
205,91.6037
206,91.6037
207,91.6037
208,91.6037
209,91.6037
210,91.6037
211,91.6037
212,91.6037
213,91.6037
214,91.6037
215,91.6037
216,91.6037
217,91.6037
218,91.6037
219,91.6037
220,91.6037
221,91.6037
222,91.6037
223,91.6037
224,91.6037
225,91.6037
226,91.6037
227,91.6037
228,91.6037
229,91.6037
230,91.6037
231,91.6037
232,91.6037
233,91.6037
234,91.6037
235,91.6037
236,91.6037
237,218.8727
238,213.8567
239,212.0117
240,211.3327
241,211.0827
242,210.9917
243,210.9577
244,210.9447
245,210.9407
246,210.9387
247,210.9377
248,210.9377
249,210.9377
250,210.9377
251,91.6037
252,91.6037
253,91.6037
254,91.6037
255,91.6037
256,381.0807
257,331.6107
258,313.4117
259,306.7157
260,304.2527
261,303.3467
262,303.0137
263,302.8907
264,302.8457
265,302.8297
266,302.8237
267,302.8207
268,302.8207
269,302.8197
270,302.8197
271,302.8197
272,302.8197
273,302.8197
274,302.8197
275,302.8197
276,302.8197
277,302.8197
278,302.8197
279,302.8197
280,302.8197
281,302.8197
282,302.8197
283,302.8197
284,302.8197
285,302.8197
286,302.8197
287,91.6037
288,91.6037
289,91.6037
290,91.6037
291,91.6037
292,244.0467
293,223.2367
294,215.5807
295,212.7637
296,211.7277
297,211.3467
298,211.2067
299,211.1547
300,211.1357
301,211.1287
302,211.1267
303,211.1257
304,211.1257
305,91.6037
306,91.6037
307,91.6037
308,91.6037
309,91.6037
310,91.6037
311,91.6037
312,91.6037
313,91.6037
314,91.6037
315,91.6037
316,91.6037
317,91.6037
318,91.6037
319,91.6037
320,91.6037
321,91.6037
322,91.6037
323,91.6037
324,91.6037
325,91.6037
326,91.6037
327,91.6037
328,91.6037
329,91.6037
330,91.6037
331,91.6037
332,91.6037
333,91.6037
334,91.6037
335,91.6037
336,91.6037
337,91.6037
338,91.6037
339,91.6037
340,245.1757
341,223.0107
342,214.8557
343,211.8567
344,210.7527
345,210.3467
346,210.1977
347,210.1427
348,210.1227
349,210.1147
350,210.1117
351,210.1107
352,210.1107
353,210.1107
354,210.1107
355,91.6037
356,91.6037
357,91.6037
358,91.6037
359,91.6037
360,91.6037
361,91.6037
362,91.6037
363,91.6037
364,91.6037
365,91.6037
366,91.6037
367,91.6037
368,91.6037
369,91.6037
370,91.6037
371,91.6037
372,91.6037
373,91.6037
374,91.6037
375,91.6037
376,91.6037
377,91.6037
378,91.6037
379,91.6037
380,91.6037
381,91.6037
382,91.6037
383,91.6037
384,91.6037
385,91.6037
386,91.6037
387,91.6037
388,91.6037
389,91.6037
390,91.6037
391,91.6037
392,91.6037
393,91.6037
394,223.1817
395,215.6417
396,212.8667
397,211.8467
398,211.4717
399,211.3327
400,211.2827
401,211.2637
402,211.2567
403,211.2547
404,211.2537
405,211.2527
406,211.2527
407,211.2527
408,211.2527
409,211.2527
410,211.2527
411,91.6037
412,91.6037
413,91.6037
414,103.111
415,103.111
416,103.111
417,103.111
418,103.111
419,103.111
420,103.111
421,103.111
422,103.111
423,103.111
424,103.111
425,103.111
426,103.111
427,103.111
428,103.111
429,103.111
430,103.111
431,232.318
432,232.318
433,232.318
434,232.318
435,232.318
436,232.318
437,232.318
438,232.318
439,232.318
440,232.318
441,1431.258
442,1431.258
443,1431.258
444,1590.593
445,1566.079
446,358.121
447,354.804
448,353.583
449,353.134
450,352.969
451,352.908
452,352.886
453,352.878
454,352.875
455,352.874
456,352.873
457,232.318
458,232.318
459,232.318
460,232.318
461,232.318
462,232.318
463,103.111
464,103.111
465,103.111
466,103.111
467,103.111
468,103.111
469,103.111
470,103.111
471,103.111
472,103.111
473,332.505
474,322.485
475,318.798
476,317.442
477,316.943
478,316.76
479,316.692
480,316.667
481,316.658
482,316.655
483,316.654
484,316.653
485,425.721
486,1603.621
487,1784.662
488,1746.494
489,1732.453
490,1727.287
491,1725.387
492,1724.688
493,1724.431
494,1724.336
495,546.401
496,546.389
497,546.384
498,546.382
499,546.382
500,425.721
501,425.721
502,425.721
503,425.721
504,425.721
505,425.721
506,425.721
507,425.721
508,425.721
509,425.721
510,425.721
511,425.721
512,425.721
513,425.721
514,425.721
515,425.721
516,425.721
517,425.721
518,425.721
519,425.721
520,425.721
521,425.721
522,425.721
523,425.721
524,425.721
525,316.653
526,373.1276
527,373.1276
528,373.1276
529,373.1276
530,373.1276
531,373.1276
532,373.1276
533,159.5856
534,483.026
535,424.788
536,403.364
537,395.482
538,2797.623
539,2796.556
540,2796.164
541,2796.019
542,2795.966
543,2795.947
544,2795.939
545,2795.937
546,2795.936
547,2795.935
548,2976.363
549,2855.618
550,2855.618
551,2855.618
552,2855.618
553,2855.618
554,2855.618
555,2855.618
556,2855.618
557,4448.36
558,4448.36
559,4448.36
560,4448.36
561,4337.7956
562,4337.7956
563,4337.7956
564,4281.321
565,4281.321
566,4281.321
567,4281.321
568,4281.321
569,4281.321
570,4281.321
571,4281.321
572,4281.321
573,2687.107
574,2687.107
575,2687.107
576,2687.107
577,2687.107
578,2908.786
579,2844.68
580,2821.097
581,2812.421
582,2809.23
