time,power
1,459.904
2,442.778
3,436.476
4,434.158
5,313.199
6,312.885
7,312.77
8,312.727
9,312.712
10,312.706
11,312.704
12,312.703
13,312.703
14,312.703
15,312.702
16,312.702
17,312.702
18,312.702
19,312.702
20,312.702
21,312.702
22,312.702
23,312.702
24,312.702
25,312.702
26,312.702
27,312.702
28,312.702
29,104.898
30,104.898
31,104.898
32,104.898
33,104.898
34,104.898
35,104.898
36,104.898
37,104.898
38,104.898
39,258.304
40,238.065
41,230.619
42,227.88
43,226.873
44,226.502
45,226.366
46,226.315
47,226.297
48,226.29
49,226.288
50,226.287
51,226.286
52,226.286
53,226.286
54,226.286
55,226.286
56,226.286
57,104.898
58,104.898
59,104.898
60,104.898
61,104.898
62,104.898
63,104.898
64,104.898
65,104.898
66,104.898
67,104.898
68,104.898
69,104.898
70,104.898
71,104.898
72,104.898
73,104.898
74,104.898
75,104.898
76,104.898
77,104.898
78,104.898
79,104.898
80,104.898
81,104.898
82,104.898
83,104.898
84,104.898
85,104.898
86,104.898
87,104.898
88,104.898
89,104.898
90,104.898
91,104.898
92,104.898
93,247.431
94,232.39
95,226.858
96,224.822
97,224.073
98,223.798
99,223.696
100,223.659
101,223.646
102,223.64
103,223.639
104,223.638
105,223.638
106,223.638
107,223.638
108,223.638
109,223.638
110,482.823
111,376.81
112,337.81
113,323.463
114,318.185
115,316.243
116,315.529
117,315.266
118,315.17
119,315.134
120,315.121
121,315.116
122,315.114
123,315.114
124,315.113
125,315.113
126,315.113
127,315.113
128,315.113
129,315.113
130,315.113
131,315.113
132,315.113
133,315.113
134,315.113
135,315.113
136,315.113
137,315.113
138,315.113
139,315.113
140,315.113
141,315.113
142,315.113
143,315.113
144,104.898
145,236.783
146,228.937
147,226.051
148,224.989
149,224.599
150,224.455
151,224.402
152,224.383
153,224.375
154,224.373
155,224.372
156,224.371
157,224.371
158,224.371
159,224.371
160,224.371
161,104.898
162,104.898
163,104.898
164,104.898
165,104.898
166,104.898
167,104.898
168,104.898
169,104.898
170,104.898
171,104.898
172,104.898
173,104.898
174,104.898
175,104.898
176,104.898
177,104.898
178,104.898
179,104.898
180,104.898
181,104.898
182,104.898
183,104.898
184,104.898
185,104.898
186,104.898
187,104.898
188,104.898
189,104.898
190,104.898
191,104.898
192,104.898
193,104.898
194,104.898
195,270.726
196,240.951
197,229.997
198,225.968
199,224.485
200,223.94
201,223.74
202,554.035
203,477.607
204,449.491
205,439.148
206,435.343
207,433.943
208,314.703
209,314.513
210,314.444
211,314.418
212,314.409
213,314.405
214,314.404
215,314.403
216,314.403
217,314.403
218,314.403
219,314.403
220,314.403
221,314.403
222,314.403
223,314.403
224,314.403
225,314.403
226,314.403
227,314.403
228,314.403
229,314.403
230,314.403
231,314.403
232,314.403
233,314.403
234,314.403
235,314.403
236,104.898
237,104.898
238,104.898
239,104.898
240,104.898
241,104.898
242,104.898
243,104.898
244,104.898
245,104.898
246,320.393
247,260.944
248,239.074
249,231.028
250,228.068
251,226.979
252,226.579
253,226.432
254,226.377
255,226.357
256,226.35
257,226.347
258,104.898
259,104.898
260,104.898
261,104.898
262,104.898
263,104.898
264,104.898
265,104.898
266,104.898
267,104.898
268,104.898
269,104.898
270,104.898
271,104.898
272,104.898
273,104.898
274,104.898
275,104.898
276,104.898
277,104.898
278,104.898
279,104.898
280,104.898
281,104.898
282,104.898
283,104.898
284,104.898
285,104.898
286,104.898
287,104.898
288,104.898
289,104.898
290,104.898
291,104.898
292,104.898
293,104.898
294,104.898
295,104.898
296,104.898
297,104.898
298,104.898
299,104.898
300,104.898
301,104.898
302,104.898
303,104.898
304,104.898
305,104.898
306,104.898
307,104.898
308,104.898
309,104.898
310,104.898
311,104.898
312,104.898
313,104.898
314,104.898
315,476.825
316,374.765
317,337.22
318,323.407
319,318.326
320,316.457
321,315.769
322,315.516
323,315.423
324,315.389
325,315.376
326,315.372
327,315.37
328,315.369
329,315.369
330,315.369
331,315.369
332,315.369
333,315.369
334,315.369
335,315.369
336,315.369
337,315.369
338,315.369
339,315.369
340,315.369
341,104.898
342,104.898
343,104.898
344,258.687
345,238.888
346,231.604
347,228.924
348,227.938
349,227.576
350,227.442
351,227.393
352,227.375
353,227.369
354,227.366
355,227.365
356,227.365
357,227.365
358,227.365
359,227.365
360,227.365
361,227.365
362,227.365
363,227.365
364,227.365
365,227.365
366,227.365
367,227.365
368,227.365
369,227.365
370,227.365
371,1435.565
372,1435.565
373,1435.565
374,1435.565
375,227.365
376,227.365
377,227.365
378,104.898
379,104.898
380,104.898
381,104.898
382,104.898
383,104.898
384,104.898
385,104.898
386,104.898
387,104.898
388,104.898
389,104.898
390,104.898
391,104.898
392,104.898
393,104.898
394,104.898
395,104.898
396,104.898
397,104.898
398,104.898
399,104.898
400,104.898
401,206.746
402,206.746
403,206.746
404,206.746
405,206.746
406,206.746
407,206.746
408,206.746
409,206.746
410,206.746
411,206.746
412,605.06
413,483.69
414,635.129
415,569.104
416,544.816
417,535.881
418,532.594
419,531.384
420,530.939
421,530.776
422,530.716
423,530.693
424,530.685
425,428.834
426,428.833
427,428.833
428,428.833
429,311.207
430,311.207
431,311.207
432,311.207
433,311.207
434,540.274
435,540.274
436,540.274
437,540.274
438,540.274
439,540.274
440,333.965
441,333.965
442,333.965
443,333.965
444,1539.965
445,1539.965
446,1539.965
447,1539.965
448,3354.895
449,3354.895
450,3354.895
451,3354.895
452,1539.965
453,1539.965
454,1539.965
455,333.965
456,333.965
457,333.965
458,333.965
459,333.965
460,333.965
461,333.965
462,491.981
463,468.094
464,459.306
465,227.006
466,225.817
467,225.38
468,225.219
469,225.159
470,225.138
471,225.13
472,225.127
473,225.126
474,225.125
475,225.125
476,2300.575
477,2141.458
478,2117.878
479,2103.568
480,2094.898
481,2089.628
482,2086.438
483,2084.498
484,2083.328
485,2082.618
486,2082.188
487,3085.668
488,3085.518
489,3085.418
490,3085.358
491,3085.328
492,3085.298
493,2125.5896
494,2125.5796
495,2125.5796
496,2125.5696
497,2125.5696
498,2125.5696
499,148.9496
500,148.9496
501,148.9496
502,148.9496
503,148.9496
504,148.9496
505,417.0056
506,380.8376
507,367.5326
508,362.6376
509,360.8366
510,360.1746
511,359.9306
512,359.8406
513,359.8076
514,359.7956
515,359.7916
516,359.7896
517,350.0943
518,350.0943
519,350.0943
520,350.0943
521,429.9987
522,429.9987
523,429.9987
524,429.9987
525,429.9987
526,429.9987
527,429.9987
528,429.9987
529,175.1077
530,175.1077
531,175.1077
532,175.1077
533,175.1077
534,175.1077
535,175.1077
536,175.1077
537,175.1077
538,175.1077
539,175.1077
540,175.1077
541,175.1077
542,175.1077
543,175.1077
544,175.1077
545,175.1077
546,175.1077
547,175.1077
548,175.1077
549,175.1077
550,175.1077
551,175.1077
552,175.1077
553,175.1077
554,175.1077
555,175.1077
556,175.1077
557,175.1077
558,95.2037
559,95.2037
560,95.2037
561,95.2037
562,276.1167
563,236.5397
564,221.9807
565,216.6247
566,214.6537
567,213.9297
568,213.6627
569,213.5647
