time,power
1,109.16
2,109.16
3,109.16
4,109.16
5,109.16
6,109.16
7,109.16
8,109.16
9,109.16
10,109.16
11,109.16
12,109.16
13,109.16
14,109.16
15,109.16
16,109.16
17,109.16
18,109.16
19,109.16
20,109.16
21,109.16
22,109.16
23,109.16
24,109.16
25,240.64
26,233.998
27,231.555
28,230.656
29,230.325
30,230.204
31,230.159
32,230.142
33,230.136
34,230.134
35,230.133
36,230.133
37,230.133
38,230.133
39,230.133
40,109.16
41,109.16
42,109.16
43,109.16
44,109.16
45,109.16
46,109.16
47,109.16
48,109.16
49,109.16
50,109.16
51,109.16
52,109.16
53,109.16
54,109.16
55,109.16
56,109.16
57,109.16
58,508.749
59,389.257
60,345.298
61,329.127
62,323.178
63,320.989
64,320.184
65,319.888
66,319.779
67,319.739
68,319.724
69,319.719
70,319.717
71,319.716
72,319.716
73,319.715
74,480.47
75,454.415
76,444.83
77,441.304
78,440.006
79,439.529
80,439.354
81,439.289
82,439.265
83,439.257
84,439.253
85,228.697
86,228.697
87,228.697
88,228.697
89,109.16
90,109.16
91,109.16
92,109.16
93,109.16
94,109.16
95,109.16
96,109.16
97,109.16
98,109.16
99,109.16
100,109.16
101,109.16
102,109.16
103,109.16
104,109.16
105,109.16
106,109.16
107,109.16
108,109.16
109,109.16
110,109.16
111,109.16
112,109.16
113,109.16
114,109.16
115,109.16
116,109.16
117,109.16
118,109.16
119,109.16
120,109.16
121,109.16
122,109.16
123,109.16
124,109.16
125,109.16
126,109.16
127,239.421
128,231.99
129,229.256
130,228.25
131,227.88
132,227.744
133,227.694
134,227.675
135,227.668
136,227.666
137,227.665
138,227.665
139,227.664
140,227.664
141,227.664
142,109.16
143,109.16
144,109.16
145,109.16
146,109.16
147,109.16
148,455.855
149,371.54
150,340.522
151,329.111
152,324.913
153,323.369
154,322.801
155,322.592
156,322.515
157,322.487
158,322.476
159,322.473
160,322.471
161,322.471
162,322.471
163,322.47
164,322.47
165,322.47
166,322.47
167,322.47
168,322.47
169,322.47
170,322.47
171,322.47
172,322.47
173,322.47
174,322.47
175,322.47
176,109.16
177,109.16
178,109.16
179,270.442
180,243.343
181,233.374
182,229.706
183,228.357
184,227.861
185,227.678
186,227.611
187,227.586
188,227.577
189,227.574
190,227.572
191,227.572
192,227.572
193,109.16
194,109.16
195,109.16
196,109.16
197,109.16
198,109.16
199,109.16
200,109.16
201,109.16
202,109.16
203,109.16
204,109.16
205,109.16
206,109.16
207,109.16
208,109.16
209,109.16
210,109.16
211,109.16
212,109.16
213,109.16
214,109.16
215,109.16
216,109.16
217,109.16
218,109.16
219,109.16
220,109.16
221,109.16
222,109.16
223,109.16
224,109.16
225,109.16
226,213.3669
227,211.0469
228,210.1939
229,209.8799
230,209.7639
231,209.7219
232,209.7059
233,209.6999
234,209.6979
235,209.6979
236,209.6969
237,209.6969
238,209.6969
239,209.6969
240,209.6969
241,209.6969
242,90.1079
243,90.1079
244,90.1079
245,90.1079
246,321.5349
247,304.4979
248,298.2309
249,295.9249
250,295.0769
251,294.7649
252,294.6499
253,294.6079
254,294.5919
255,294.5859
256,294.5839
257,294.5839
258,294.5829
259,294.5829
260,294.5829
261,294.5829
262,294.5829
263,294.5829
264,294.5829
265,294.5829
266,294.5829
267,294.5829
