time,power
1,443.0517
2,433.2187
3,429.6017
4,428.2707
5,427.7807
6,427.6007
7,427.5347
8,427.5097
9,427.5007
10,427.4977
11,427.4967
12,308.7717
13,308.7717
14,308.7717
15,308.7717
16,308.7717
17,308.7717
18,308.7717
19,308.7717
20,308.7717
21,308.7717
22,308.7717
23,308.7717
24,308.7717
25,99.6207
26,99.6207
27,99.6207
28,99.6207
29,99.6207
30,99.6207
31,99.6207
32,99.6207
33,99.6207
34,99.6207
35,99.6207
36,99.6207
37,99.6207
38,99.6207
39,99.6207
40,99.6207
41,99.6207
42,99.6207
43,99.6207
44,99.6207
45,99.6207
46,99.6207
47,99.6207
48,99.6207
49,99.6207
50,220.3767
51,219.6297
52,219.3557
53,219.2547
54,219.2167
55,219.2037
56,219.1987
57,219.1967
58,219.1957
59,219.1957
60,219.1957
61,219.1957
62,219.1957
63,219.1957
64,219.1957
65,99.6207
66,99.6207
67,99.6207
68,99.6207
69,99.6207
70,99.6207
71,99.6207
72,99.6207
73,99.6207
74,99.6207
75,99.6207
76,99.6207
77,99.6207
78,99.6207
79,99.6207
80,99.6207
81,99.6207
82,99.6207
83,99.6207
84,99.6207
85,99.6207
86,99.6207
87,99.6207
88,99.6207
89,99.6207
90,99.6207
91,99.6207
92,99.6207
93,99.6207
94,99.6207
95,99.6207
96,99.6207
97,99.6207
98,99.6207
99,99.6207
100,99.6207
101,99.6207
102,99.6207
103,668.4117
104,517.5857
105,462.0997
106,441.6877
107,434.1787
108,431.4167
109,430.4007
110,430.0267
111,429.8897
112,429.8387
113,429.8207
114,429.8127
115,429.8107
116,309.8007
117,309.8007
118,309.8007
119,309.8007
120,309.8007
121,309.8007
122,309.8007
123,309.8007
124,309.8007
125,309.8007
126,309.8007
127,309.8007
128,309.8007
129,309.8007
130,309.8007
131,309.8007
132,309.8007
133,309.8007
134,309.8007
135,309.8007
136,99.6207
137,99.6207
138,99.6207
139,99.6207
140,99.6207
141,99.6207
142,99.6207
143,99.6207
144,99.6207
145,99.6207
146,99.6207
147,99.6207
148,99.6207
149,99.6207
150,99.6207
151,99.6207
152,99.6207
153,99.6207
154,99.6207
155,99.6207
156,99.6207
157,99.6207
158,99.6207
159,99.6207
160,99.6207
161,99.6207
162,99.6207
163,99.6207
164,99.6207
165,99.6207
166,99.6207
167,99.6207
168,99.6207
169,99.6207
170,99.6207
171,99.6207
172,99.6207
173,99.6207
174,99.6207
175,99.6207
176,99.6207
177,99.6207
178,99.6207
179,99.6207
180,99.6207
181,99.6207
182,99.6207
183,99.6207
184,99.6207
185,99.6207
186,99.6207
187,99.6207
188,99.6207
189,99.6207
190,99.6207
191,99.6207
192,99.6207
193,99.6207
194,99.6207
195,99.6207
196,99.6207
197,99.6207
198,99.6207
199,99.6207
200,99.6207
201,494.0837
202,378.1817
203,335.5437
204,319.8577
205,314.0877
206,311.9647
207,494.1207
208,453.8187
209,438.9907
210,433.5367
211,431.5307
212,430.7917
213,430.5197
214,430.4207
215,430.3827
216,430.3697
217,430.3647
218,430.3627
