time,power
1,93.814
2,93.814
3,93.814
4,93.814
5,93.814
6,93.814
7,93.814
8,463.053
9,361.928
10,324.727
11,311.041
12,306.006
13,304.154
14,303.473
15,303.222
16,303.13
17,303.096
18,303.084
19,303.079
20,303.077
21,303.077
22,303.076
23,303.076
24,522.223
25,458.412
26,434.937
27,426.301
28,423.124
29,421.955
30,421.525
31,421.367
32,421.309
33,421.287
34,421.28
35,421.277
36,212.014
37,212.013
38,212.013
39,93.814
40,93.814
41,93.814
42,93.814
43,93.814
44,93.814
45,93.814
46,93.814
47,93.814
48,93.814
49,93.814
50,93.814
51,93.814
52,93.814
53,93.814
54,93.814
55,93.814
56,93.814
57,93.814
58,93.814
59,93.814
60,93.814
61,93.814
62,93.814
63,93.814
64,93.814
65,93.814
66,93.814
67,93.814
68,93.814
69,93.814
70,93.814
71,93.814
72,254.105
73,227.823
74,218.155
75,214.598
76,213.289
77,212.808
78,212.631
79,212.566
80,212.542
81,212.533
82,212.53
83,212.528
84,212.528
85,212.528
86,93.814
87,93.814
88,93.814
89,93.814
90,93.814
91,93.814
92,93.814
93,93.814
94,93.814
95,93.814
96,93.814
97,93.814
98,93.814
99,93.814
100,93.814
101,93.814
102,93.814
103,93.814
104,93.814
105,93.814
106,93.814
107,93.814
108,93.814
109,93.814
110,93.814
111,93.814
112,93.814
113,93.814
114,421.5
115,348.165
116,321.186
117,311.262
118,307.611
119,306.267
120,305.773
121,305.591
122,305.525
123,305.5
124,510.317
125,457.028
126,437.423
127,430.212
128,427.559
129,426.583
130,426.224
131,426.092
132,426.043
133,426.026
134,426.019
135,426.017
136,426.016
137,426.015
138,426.015
139,426.015
140,426.015
141,305.486
142,305.486
143,305.486
144,305.486
145,305.486
146,93.814
147,93.814
148,93.814
149,93.814
150,93.814
151,93.814
152,93.814
153,93.814
154,93.814
155,93.814
156,93.814
157,93.814
158,93.814
159,93.814
160,93.814
161,93.814
162,93.814
163,93.814
164,93.814
165,93.814
166,93.814
167,93.814
168,93.814
169,93.814
170,93.814
171,93.814
172,93.814
173,93.814
174,93.814
175,247.989
176,225.97
177,217.87
178,214.89
179,213.794
180,213.39
181,213.242
182,213.187
183,213.167
184,213.16
185,213.157
186,213.156
187,213.156
188,213.156
189,213.156
190,213.156
191,93.814
192,93.814
193,93.814
194,93.814
195,93.814
196,93.814
197,93.814
198,93.814
199,93.814
200,93.814
201,93.814
202,93.814
203,93.814
204,93.814
205,93.814
206,93.814
207,93.814
208,93.814
209,93.814
210,93.814
211,93.814
212,93.814
213,93.814
214,93.814
215,93.814
216,93.814
217,93.814
218,93.814
219,311.782
220,307.425
221,305.822
222,305.232
223,305.015
224,304.935
225,304.906
226,304.895
227,304.891
228,461.741
229,437.659
230,428.8
231,425.541
232,424.342
233,423.901
234,423.739
235,423.679
236,423.657
237,423.649
238,423.646
239,423.645
240,423.645
241,423.645
242,423.645
243,304.889
244,304.889
245,304.889
246,304.889
247,304.889
248,304.889
249,93.814
250,93.814
251,93.814
252,93.814
253,93.814
254,93.814
255,93.814
256,93.814
257,93.814
258,93.814
259,93.814
260,93.814
261,93.814
262,93.814
263,93.814
264,93.814
265,93.814
266,93.814
267,93.814
268,93.814
269,93.814
270,93.814
271,93.814
272,93.814
273,93.814
274,237.244
275,221.959
276,216.335
277,214.267
278,213.506
279,213.226
280,213.123
281,213.085
282,213.071
283,213.066
284,213.064
285,213.063
286,213.063
287,213.063
288,93.814
289,93.814
290,93.814
291,93.814
292,93.814
293,93.814
294,93.814
295,93.814
296,93.814
297,93.814
298,93.814
299,93.814
300,93.814
301,93.814
302,93.814
303,93.814
304,93.814
305,93.814
306,93.814
307,93.814
308,93.814
309,93.814
310,93.814
311,93.814
312,93.814
313,93.814
314,93.814
315,93.814
316,93.814
317,278.842
318,278.842
319,278.842
320,278.842
321,278.842
322,278.842
323,278.842
324,404.244
325,401.824
326,400.934
327,400.606
328,400.486
329,764.973
330,666.245
331,629.925
332,616.564
333,611.648
334,609.84
335,609.175
336,608.929
337,487.266
338,487.233
339,302.193
340,302.188
341,302.187
342,302.186
343,302.186
344,302.186
345,302.186
346,302.186
347,302.186
348,302.186
349,302.186
350,302.186
351,302.186
352,302.186
353,302.186
354,93.814
355,93.814
356,1884.914
357,1884.914
358,1884.914
359,1932.1858
360,141.0858
361,220.474
362,220.474
363,220.474
364,220.474
365,220.474
366,220.474
367,220.474
368,220.474
369,426.474
370,372.438
371,352.559
372,345.246
373,342.556
374,341.566
375,341.202
376,341.068
377,341.0549
378,341.0369
379,341.0299
380,341.0279
381,341.0269
382,341.0269
383,341.0269
384,341.0259
385,220.5099
386,220.5099
387,220.5099
388,220.5099
389,220.5099
390,220.5099
391,220.5099
392,220.5099
393,335.1079
394,335.1079
395,335.1079
396,335.1079
397,255.7199
398,208.4479
399,208.4479
400,208.4479
401,208.4479
402,208.4479
403,208.4479
404,208.4479
405,208.4479
406,208.4479
407,208.4479
408,208.4479
409,208.4479
410,208.4479
411,208.4479
412,208.4479
413,208.4479
414,208.4479
415,208.4479
416,208.4479
417,393.0179
418,352.2309
419,337.2259
420,217.1079
421,215.0779
422,214.3309
423,214.0559
424,213.9549
425,544.0379
426,469.7789
427,442.4609
428,432.4109
429,428.7139
430,427.3539
431,426.8529
432,306.6229
433,306.5559
434,306.5309
435,306.5219
436,306.5179
437,306.5169
438,306.5169
439,306.5159
440,306.5159
441,306.5159
442,447.3789
443,447.3789
444,447.3789
445,447.3789
446,447.3789
447,447.3789
448,447.3789
449,447.3789
450,447.3789
451,447.3789
452,627.6059
453,627.6059
454,627.6059
455,627.6059
456,627.6059
457,627.6059
458,627.6059
459,414.9399
460,2647.8899
461,4196.6529
462,4172.9929
463,4158.6329
464,5350.4929
465,5204.3499
466,5201.1399
467,5199.1999
468,5198.0199
469,5350.1349
470,5329.5929
471,5321.9239
472,5319.0419
473,5317.9509
474,5317.5229
475,4116.7869
476,2528.7139
477,2528.6859
478,545.4789
479,545.4769
480,545.4759
481,545.4759
482,424.4669
483,424.4669
484,424.4669
485,424.4669
486,2012.8199
487,2012.8199
488,1862.2099
489,1862.2099
490,1862.2099
491,1862.2099
492,1862.2099
493,1862.2099
494,1862.2099
495,1862.2099
496,1862.2099
497,1862.2099
498,1862.2099
499,1862.2099
500,1862.2099
501,1862.2099
502,275.8329
503,275.8329
504,275.8329
505,275.8329
506,275.8329
507,275.8329
508,275.8329
509,275.8329
510,275.8329
511,275.8329
512,93.8499
513,93.8499
514,93.8499
515,93.8499
516,93.8499
517,93.8499
518,93.8499
519,93.8499
520,93.8499
521,93.8499
522,249.9099
523,228.2519
524,220.2849
525,217.3539
526,216.2749
527,215.8789
528,215.7329
529,215.6789
530,215.6589
531,215.6519
532,215.6489
533,215.6479
534,500.7319
535,453.7019
536,436.3999
537,308.2379
538,305.8959
539,305.0349
540,304.7179
541,304.6009
542,304.5579
543,304.5429
544,304.5369
545,304.5349
546,304.5339
547,304.5339
548,304.5329
549,304.5329
550,304.5329
551,304.5329
552,304.5329
553,304.5329
554,304.5329
555,304.5329
556,304.5329
557,304.5329
558,304.5329
559,304.5329
560,304.5329
561,304.5329
562,304.5329
563,304.5329
564,304.5329
565,304.5329
566,304.5329
567,304.5329
568,93.8499
569,93.8499
570,93.8499
571,235.3059
572,221.7769
573,216.7999
574,214.9689
575,214.2959
576,214.0479
577,213.9569
578,213.9229
579,213.9109
580,213.9059
581,213.9049
582,213.9039
583,213.9039
584,213.9039
585,93.8499
586,93.8499
587,93.8499
588,93.8499
589,93.8499
590,93.8499
591,93.8499
592,93.8499
593,93.8499
594,93.8499
595,93.8499
596,93.8499
597,93.8499
598,93.8499
599,93.8499
600,93.8499
601,93.8499
602,93.8499
603,93.8499
604,93.8499
605,93.8499
606,93.8499
607,93.8499
608,93.8499
609,93.8499
610,93.8499
611,93.8499
612,93.8499
613,93.8499
614,93.8499
615,93.8499
616,93.8499
617,93.8499
618,307.5399
619,246.5149
620,224.0649
621,215.8059
622,212.7669
623,211.6499
624,211.2379
625,211.0869
626,211.0319
627,211.0109
628,211.0029
629,211.0009
630,210.9999
631,210.9989
632,210.9989
633,93.8499
634,93.8499
635,93.8499
636,93.8499
637,93.8499
638,93.8499
639,93.8499
640,93.8499
641,93.8499
642,439.5749
643,351.1949
644,318.6819
645,306.7209
646,302.3209
647,300.7019
648,300.1069
649,299.8879
650,299.8069
651,299.7779
652,299.7669
653,299.7629
654,299.7609
655,299.7609
656,299.7599
657,299.7599
658,299.7599
659,299.7599
660,299.7599
661,299.7599
662,299.7599
663,299.7599
664,299.7599
665,299.7599
666,299.7599
667,299.7599
668,299.7599
669,299.7599
670,299.7599
671,449.0549
672,431.1979
673,424.6289
674,216.3029
675,215.4139
676,215.0869
677,214.9659
678,214.9219
679,214.9059
680,214.8999
681,214.8979
682,214.8969
683,214.8969
684,214.8959
685,214.8959
686,93.8499
687,93.8499
688,93.8499
689,93.8499
690,93.8499
691,93.8499
692,93.8499
693,93.8499
694,93.8499
695,93.8499
696,93.8499
697,93.8499
698,93.8499
699,93.8499
700,93.8499
701,93.8499
702,93.8499
703,93.8499
704,93.8499
705,93.8499
706,93.8499
707,93.8499
708,93.8499
709,93.8499
710,93.8499
711,93.8499
712,93.8499
713,93.8499
714,93.8499
715,93.8499
716,93.8499
717,93.8499
718,93.8499
719,317.3349
720,2346.3129
721,2282.7319
722,2249.9749
723,2232.2429
724,2222.2719
725,2216.5169
726,2213.1329
727,2355.7459
728,2354.5439
729,2353.8159
730,2353.3729
731,2353.1109
732,2352.9509
733,2233.9529
734,2233.8929
735,2233.8629
736,2233.8329
737,2233.8229
738,2233.8129
739,2233.8129
740,2233.8129
741,2479.8759
742,2457.5999
743,2449.4049
744,2446.3899
745,2445.2809
746,2444.8729
747,2444.7229
748,2444.6679
749,2444.6469
750,449.3199
751,449.3169
752,449.3159
753,449.3159
754,449.3159
755,449.3159
756,449.3159
757,449.3159
758,449.3159
759,449.3159
760,449.3159
761,449.3159
762,449.3159
763,688.5009
764,612.7149
765,584.8359
766,574.5789
767,570.8059
768,569.4179
769,568.9069
770,568.7199
771,568.6509
772,568.6249
773,357.7829
774,357.7789
775,357.7779
776,357.7779
777,238.4829
778,238.4829
779,93.8499
780,93.8499
781,93.8499
782,93.8499
783,93.8499
784,93.8499
785,93.8499
