time,power
1,317.5165
2,313.4095
3,311.8995
4,311.3435
5,311.1385
6,311.0635
7,311.0355
8,311.0255
9,311.0215
10,462.1955
11,443.1675
12,436.1665
13,433.5915
14,432.6445
15,432.2955
16,432.1675
17,432.1205
18,432.1025
19,432.0965
20,432.0945
21,432.0935
22,432.0925
23,432.0925
24,432.0925
25,311.0195
26,311.0195
27,311.0195
28,311.0195
29,99.8745
30,99.8745
31,99.8745
32,99.8745
33,99.8745
34,99.8745
35,99.8745
36,99.8745
37,99.8745
38,99.8745
39,99.8745
40,99.8745
41,99.8745
42,99.8745
43,99.8745
44,99.8745
45,99.8745
46,99.8745
47,99.8745
48,99.8745
49,99.8745
50,99.8745
51,99.8745
52,99.8745
53,99.8745
54,99.8745
55,99.8745
56,99.8745
57,321.4625
58,258.2745
59,235.0285
60,226.4765
61,223.3305
62,222.1735
63,221.7475
64,221.5915
65,221.5335
66,221.5125
67,221.5045
68,221.5015
69,221.5005
70,221.5005
71,221.4995
72,221.4995
73,99.8745
74,99.8745
75,99.8745
76,99.8745
77,99.8745
78,99.8745
79,99.8745
80,99.8745
81,99.8745
82,99.8745
83,99.8745
84,99.8745
85,99.8745
86,99.8745
87,99.8745
88,99.8745
89,99.8745
90,99.8745
91,99.8745
92,99.8745
93,99.8745
94,99.8745
95,99.8745
96,99.8745
97,99.8745
98,99.8745
99,99.8745
100,99.8745
101,99.8745
102,99.8745
103,99.8745
104,99.8745
105,99.8745
106,99.8745
107,99.8745
108,99.8745
109,99.8745
110,347.3545
111,322.2735
112,313.0465
113,309.6515
114,308.4025
115,307.9435
116,307.7745
117,307.7125
118,307.6895
119,307.6815
120,307.6775
121,307.6765
122,307.6765
123,307.6765
124,307.6765
125,307.6765
126,307.6765
127,307.6765
128,307.6765
129,307.6765
130,307.6765
131,307.6765
132,307.6765
133,307.6765
134,307.6765
135,307.6765
136,307.6765
137,307.6765
138,307.6765
139,307.6765
140,307.6765
141,307.6765
142,307.6765
143,307.6765
144,99.8745
145,99.8745
146,99.8745
147,99.8745
148,99.8745
149,99.8745
150,99.8745
151,99.8745
152,99.8745
153,99.8745
154,99.8745
155,99.8745
156,99.8745
157,99.8745
158,99.8745
159,239.5195
160,227.2845
161,222.7835
162,221.1275
163,220.5185
164,220.2945
165,220.2125
166,220.1815
167,220.1705
168,220.1665
169,220.1655
170,220.1645
171,220.1645
172,220.1645
173,220.1645
174,220.1645
175,220.1645
176,220.1645
177,220.1645
178,220.1645
179,220.1645
180,220.1645
181,220.1645
182,220.1645
183,220.1645
184,220.1645
185,220.1645
186,220.1645
187,220.1645
188,220.1645
189,220.1645
190,220.1645
191,220.1645
192,220.1645
193,99.8745
194,99.8745
195,99.8745
196,99.8745
197,99.8745
198,99.8745
199,99.8745
200,99.8745
201,99.8745
202,99.8745
203,99.8745
204,99.8745
205,99.8745
206,99.8745
207,99.8745
208,99.8745
209,99.8745
210,99.8745
211,99.8745
212,99.8745
213,99.8745
214,99.8745
215,99.8745
216,419.6225
217,349.8265
218,324.1505
219,314.7045
220,311.2295
221,309.9505
222,309.4805
223,309.3075
224,309.2445
225,309.2205
226,309.2115
227,309.2085
228,309.2075
229,309.2075
230,309.2075
231,309.2075
232,309.2065
233,309.2065
234,309.2065
235,309.2065
236,503.6145
237,457.4255
238,440.4335
239,434.1825
240,431.8825
241,221.7045
242,221.3935
243,221.2785
244,221.2365
245,221.2215
246,221.2155
247,221.2135
248,221.2125
249,221.2125
250,221.2125
251,221.2125
252,99.8745
253,99.8745
254,99.8745
255,99.8745
256,99.8745
257,99.8745
258,99.8745
259,99.8745
260,99.8745
261,99.8745
262,99.8745
263,99.8745
264,99.8745
265,99.8745
266,99.8745
267,99.8745
268,99.8745
269,99.8745
270,99.8745
271,99.8745
272,99.8745
273,99.8745
274,99.8745
275,99.8745
276,99.8745
277,99.8745
278,99.8745
279,99.8745
280,99.8745
281,99.8745
282,99.8745
283,99.8745
284,99.8745
285,221.7585
286,220.0425
287,219.4105
288,219.1785
289,219.0925
290,219.0615
291,219.0495
292,219.0455
293,219.0445
294,219.0435
295,219.0435
296,219.0435
297,219.0435
298,219.0435
299,219.0435
300,219.0435
301,219.0435
302,99.8745
303,99.8745
304,99.8745
305,99.8745
306,99.8745
307,99.8745
308,99.8745
309,99.8745
310,99.8745
311,99.8745
312,99.8745
313,352.1565
314,322.4775
315,311.5595
316,307.5425
317,306.0655
318,305.5215
319,305.3215
320,305.2485
321,305.2215
322,305.2115
323,305.2075
324,305.2065
325,305.2055
326,305.2055
327,305.2055
328,305.2055
329,305.2055
330,305.2055
331,305.2055
332,305.2055
333,305.2055
334,305.2055
335,502.5455
336,453.9875
337,436.1245
338,429.5525
339,427.1345
340,426.2455
341,425.9185
342,220.4665
343,220.4225
344,220.4065
345,220.4005
346,220.3985
347,220.3975
348,220.3975
349,99.8745
350,99.8745
351,99.8745
352,99.8745
353,99.8745
354,99.8745
355,99.8745
356,99.8745
357,99.8745
358,99.8745
359,99.8745
360,99.8745
361,99.8745
362,99.8745
363,99.8745
364,99.8745
365,248.2265
366,248.2265
367,248.2265
368,248.2265
369,248.2265
370,248.2265
371,248.2265
372,248.2265
373,248.2265
374,248.2265
375,248.2265
376,248.2265
377,248.2265
378,248.2265
379,248.2265
380,248.2265
381,248.2265
382,248.2265
383,248.2265
384,409.4675
385,384.0935
386,1575.2595
387,1571.8255
388,1570.5625
389,1570.0975
390,1569.9265
391,1569.8635
392,1569.8405
393,1569.8315
394,1569.8285
395,1421.4755
396,1421.4755
397,220.9745
398,220.9745
399,179.7638
400,179.7638
401,179.7638
402,179.7638
403,179.7638
404,179.7638
405,179.7638
406,225.3065
407,225.3065
408,225.3065
409,225.3065
410,225.3065
411,328.519
412,328.519
413,328.519
414,328.519
415,328.519
416,328.519
417,328.519
418,328.519
419,328.519
420,328.519
421,328.519
422,328.519
423,2515.925
424,2405.172
425,2364.428
426,2349.439
427,2549.524
428,2547.496
429,746.239
430,745.965
431,745.864
432,745.827
433,745.813
434,745.808
435,745.806
436,745.805
437,745.805
438,938.069
439,893.243
440,775.389
441,689.4323
442,641.659
443,640.838
444,640.536
445,640.425
446,640.384
447,640.369
448,640.363
449,2831.224
450,3832.063
451,3832.063
452,3832.063
453,3710.713
454,3710.713
455,2709.873
456,2504.274
457,2504.274
458,2504.274
459,2504.274
460,2504.274
461,2504.274
462,2504.274
463,2504.274
464,2504.274
465,2504.274
466,2504.274
467,2504.274
468,2504.274
469,2504.274
470,3485.958
471,2504.274
472,2504.274
473,2504.274
474,2504.274
475,2504.274
476,2504.274
477,2504.274
478,2504.274
479,2504.274
480,2504.274
481,2504.274
482,2504.274
483,2504.274
484,2691.9547
485,2647.3037
486,3612.5627
487,2624.8357
488,2622.6127
489,2621.7947
490,2621.4937
491,2621.3837
492,2621.3427
493,2621.3277
494,2621.3217
495,2621.3197
496,2621.3197
497,2621.3187
498,2621.3187
499,2621.3187
500,2621.3187
501,2621.3187
502,3481.8397
503,2500.1557
504,2500.1557
505,2500.1557
506,2500.1557
507,2500.1557
508,2500.1557
509,2500.1557
510,2500.1557
511,2500.1557
512,2500.1557
513,2500.1557
514,2500.1557
515,2500.1557
516,2500.1557
517,2500.1557
518,3481.8397
519,2500.1557
520,2500.1557
521,2500.1557
522,2500.1557
523,2500.1557
524,577.4527
525,555.3897
526,547.2737
527,544.2877
528,543.1897
529,542.7857
530,542.6367
531,542.5817
532,542.5617
533,542.5547
534,1659.7867
535,668.3177
536,664.7177
537,425.5547
538,425.0667
539,424.8877
540,424.8217
541,424.7967
542,424.7887
543,424.7847
544,424.7837
545,424.7837
546,424.7827
547,424.7827
548,304.7107
549,304.7107
550,1286.3947
551,304.7107
552,304.7107
553,304.7107
554,304.7107
555,304.7107
556,97.6057
557,97.6057
558,97.6057
559,97.6057
560,97.6057
561,97.6057
562,97.6057
563,97.6057
564,97.6057
565,97.6057
566,1079.2897
567,97.6057
568,97.6057
569,97.6057
570,97.6057
571,97.6057
572,97.6057
573,97.6057
574,97.6057
575,97.6057
576,97.6057
577,97.6057
578,97.6057
579,97.6057
580,240.1657
581,226.0187
582,1202.4977
583,218.8997
584,218.1947
585,217.9357
586,217.8407
587,217.8057
588,217.7927
589,217.7877
590,217.7857
591,217.7857
592,217.7857
593,217.7857
594,217.7847
595,217.7847
596,2597.3847
597,2477.2057
598,3458.8897
599,2477.2057
600,2477.2057
601,2477.2057
602,2477.2057
603,2477.2057
604,2477.2057
605,2477.2057
606,2477.2057
607,2477.2057
608,2477.2057
609,2477.2057
610,2477.2057
611,2477.2057
612,2477.2057
613,2477.2057
614,3458.8897
615,2477.2057
616,2477.2057
617,2477.2057
618,2477.2057
619,2477.2057
620,2477.2057
621,2477.2057
622,2477.2057
623,2477.2057
624,2477.2057
625,2477.2057
626,2477.2057
627,2477.2057
628,2477.2057
629,2477.2057
630,3458.8897
631,2477.2057
632,2477.2057
633,2477.2057
634,2808.0597
635,2733.0507
636,2705.4567
637,2844.1947
638,2823.0117
639,2815.2187
640,2812.3517
641,2811.2977
642,2810.9087
643,2810.7667
644,2966.5037
645,2966.4837
646,3948.1607
647,2966.4747
648,2966.4747
649,2966.4737
650,2966.4737
651,2966.4737
652,2966.4737
653,2966.4737
654,2966.4737
655,2966.4737
656,2845.1877
657,2845.1877
658,2845.1877
659,2845.1877
660,2845.1877
661,2845.1877
662,3614.6797
663,2632.9957
664,2632.9957
665,2632.9957
666,2632.9957
667,2632.9957
668,2632.9957
669,2632.9957
670,2632.9957
