time,power
1,100.75
2,100.75
3,100.75
4,100.75
5,100.75
6,100.75
7,100.75
8,100.75
9,100.75
10,100.75
11,100.75
12,100.75
13,100.75
14,100.75
15,100.75
16,100.75
17,100.75
18,100.75
19,100.75
20,100.75
21,100.75
22,100.75
23,100.75
24,100.75
25,323.748
26,258.468
27,234.453
28,225.618
29,222.368
30,221.172
31,220.733
32,220.571
33,220.511
34,220.489
35,220.481
36,220.478
37,220.477
38,220.477
39,220.477
40,220.477
41,220.477
42,100.75
43,100.75
44,100.75
45,100.75
46,100.75
47,100.75
48,100.75
49,100.75
50,100.75
51,100.75
52,100.75
53,100.75
54,100.75
55,100.75
56,100.75
57,100.75
58,100.75
59,100.75
60,100.75
61,100.75
62,100.75
63,100.75
64,100.75
65,100.75
66,100.75
67,100.75
68,502.796
69,382.232
70,337.879
71,321.563
72,315.56
73,313.352
74,312.54
75,312.241
76,312.131
77,312.091
78,473.615
79,447.044
80,437.27
81,433.675
82,432.351
83,431.864
84,431.685
85,431.62
86,431.595
87,431.586
88,431.583
89,431.582
90,431.582
91,431.581
92,431.581
93,100.75
94,100.75
95,100.75
96,100.75
97,100.75
98,100.75
99,100.75
100,100.75
101,100.75
102,100.75
103,100.75
104,100.75
105,100.75
106,100.75
107,100.75
108,100.75
109,100.75
110,100.75
111,100.75
112,100.75
113,100.75
114,100.75
115,100.75
116,100.75
117,100.75
118,100.75
119,100.75
120,100.75
121,100.75
122,100.75
123,100.75
124,100.75
125,100.75
126,100.75
127,100.75
128,100.75
129,100.75
130,100.75
131,100.75
132,256.924
133,234.587
134,226.369
135,223.346
136,222.234
137,221.825
138,221.674
139,221.619
140,221.599
141,221.591
142,221.588
143,221.587
144,221.587
145,100.75
146,100.75
147,100.75
148,100.75
149,100.75
150,100.75
151,100.75
152,100.75
153,100.75
154,100.75
155,100.75
156,100.75
157,100.75
158,100.75
159,100.75
160,363.496
161,327.616
162,314.416
163,309.561
164,307.774
165,307.117
166,306.875
167,306.786
168,306.754
169,306.742
170,306.737
171,306.736
172,306.735
173,306.735
174,306.735
175,306.735
176,306.735
177,306.735
178,306.735
179,306.735
180,306.735
181,451.926
182,435.573
183,429.557
184,427.343
185,426.529
186,426.23
187,426.12
188,426.079
189,220.079
190,220.074
191,220.072
192,220.071
193,220.071
194,220.071
195,100.75
196,100.75
197,100.75
198,100.75
199,100.75
200,100.75
201,100.75
202,100.75
203,100.75
204,100.75
205,100.75
206,100.75
207,100.75
208,100.75
209,100.75
210,100.75
211,100.75
212,100.75
213,100.75
214,100.75
215,100.75
216,100.75
217,100.75
218,100.75
219,100.75
220,100.75
221,100.75
222,100.75
223,100.75
224,100.75
225,100.75
226,100.75
227,100.75
228,324.851
229,258.393
230,233.945
231,224.951
232,221.642
233,220.425
234,219.977
235,219.812
236,219.752
237,219.729
238,219.721
239,219.718
240,219.717
241,219.717
242,100.75
243,100.75
244,100.75
245,100.75
246,100.75
247,100.75
248,100.75
249,100.75
250,100.75
251,100.75
252,100.75
253,100.75
254,100.75
255,100.75
256,100.75
257,100.75
258,100.75
259,100.75
260,100.75
261,100.75
262,100.75
263,100.75
264,100.75
265,100.75
266,100.75
267,336.311
268,321.4
269,315.915
270,313.897
271,313.155
272,312.881
273,312.781
274,312.744
275,312.73
276,312.725
277,312.724
278,510.132
279,461.764
280,443.971
281,437.425
282,435.016
283,434.13
284,433.804
285,433.684
286,433.64
287,433.624
288,433.618
289,433.616
290,433.615
291,433.615
292,312.722
293,312.722
294,312.722
295,312.722
296,312.722
297,100.75
298,100.75
299,100.75
300,100.75
301,100.75
302,100.75
303,100.75
304,100.75
305,100.75
306,100.75
307,100.75
308,100.75
309,100.75
310,100.75
311,100.75
312,100.75
313,100.75
314,100.75
315,100.75
316,100.75
317,100.75
318,100.75
319,100.75
320,100.75
321,266.925
322,237.385
323,226.518
324,222.52
325,221.049
326,220.508
327,220.309
328,220.236
329,220.209
330,220.199
331,220.195
332,220.194
333,220.194
334,220.193
335,220.193
336,220.193
337,100.75
338,100.75
339,100.75
340,100.75
341,100.75
342,100.75
343,100.75
344,100.75
345,100.75
346,100.75
347,100.75
348,100.75
349,100.75
350,100.75
351,100.75
352,100.75
353,100.75
354,100.75
355,100.75
356,100.75
357,100.75
358,100.75
359,100.75
360,100.75
361,100.75
362,100.75
363,100.75
364,100.75
365,265.715
366,265.715
367,265.715
368,265.715
369,265.715
370,1495.605
371,1495.605
372,1495.605
373,1720.165
374,720.127
375,642.531
376,613.986
377,603.483
378,649.0455
379,647.6235
380,647.1005
381,646.9085
382,646.8375
383,646.8115
384,646.8025
385,646.7985
386,646.7965
387,3049.0265
388,2927.3935
389,2927.3935
390,2927.3935
391,2927.3935
392,2927.3935
393,2927.3935
394,2927.3935
395,2762.4285
396,2762.4285
397,2762.4285
398,2762.4285
399,2762.4285
400,2762.4285
401,2762.4285
402,2762.4285
403,2762.4285
404,2762.4285
405,2762.4285
406,2762.4285
407,2552.4045
408,2552.4045
409,2552.4045
410,2552.4045
411,2552.4045
412,2552.4045
413,2552.4045
414,2552.4045
415,2552.4045
416,2552.4045
417,2552.4045
418,2552.4045
419,2552.4045
420,150.1745
421,150.1745
422,283.13
423,243.166
424,443.031
425,437.623
426,435.633
427,434.901
428,1659.102
429,1659.003
430,1658.966
431,1658.953
432,1658.948
433,1658.946
434,1658.946
435,1762.507
436,1762.507
437,538.037
438,538.037
439,538.037
440,418.879
441,418.879
442,418.879
443,418.879
444,418.879
445,418.879
446,418.879
447,418.879
448,418.879
449,418.879
450,418.879
451,418.879
452,418.879
453,418.879
454,204.312
455,204.312
456,204.312
457,204.312
458,204.312
459,204.312
460,204.312
461,204.312
462,204.312
463,204.312
464,204.312
465,204.312
466,204.312
467,204.312
468,100.75
469,100.75
470,100.75
471,100.75
472,100.75
473,215.708
474,372.531
475,350.173
476,341.948
477,338.922
478,337.809
479,337.4
480,749.194
481,620.687
482,573.411
483,556.019
484,549.621
485,547.268
486,546.402
487,2347.154
488,2347.036
489,2349.278
490,2227.809
491,426.733
492,426.731
493,426.73
494,426.729
495,426.729
496,426.729
497,426.729
498,426.729
499,426.729
500,426.729
501,426.729
502,426.729
503,1428.649
504,1428.649
505,1428.649
506,1428.649
507,1428.649
508,426.729
509,217.993
510,217.993
511,217.993
512,217.993
513,217.993
514,217.993
515,103.035
516,103.035
517,103.035
518,103.035
519,103.035
520,103.035
521,1082.109
522,103.035
523,103.035
524,103.035
525,103.035
526,103.035
527,103.035
528,103.035
529,236.142
530,228.109
531,225.154
532,224.067
533,223.667
534,223.52
535,1202.54
536,223.446
537,223.438
538,223.436
539,223.435
540,223.434
541,223.434
542,223.434
543,223.434
544,103.035
545,103.035
546,103.035
547,103.035
548,103.035
549,1082.109
550,103.035
551,103.035
552,103.035
553,103.035
554,103.035
555,103.035
556,103.035
557,103.035
558,103.035
559,103.035
560,103.035
561,103.035
562,103.035
563,1082.109
564,103.035
565,103.035
566,103.035
567,103.035
568,103.035
569,103.035
570,103.035
571,103.035
572,103.035
573,416.025
574,541.759
575,473.448
576,448.317
577,1418.146
578,435.671
579,434.42
580,433.959
581,433.79
582,433.728
583,433.705
584,433.697
585,433.694
586,433.692
587,433.692
588,433.692
589,313.635
590,313.635
591,1292.709
592,313.635
593,313.635
594,313.635
595,313.635
596,313.635
597,313.635
598,313.635
599,313.635
600,103.035
601,103.035
602,103.035
603,103.035
604,103.035
605,1082.109
606,103.035
607,103.035
608,103.035
609,103.035
610,103.035
611,103.035
612,103.035
613,103.035
614,103.035
615,103.035
616,103.035
617,103.035
618,103.035
619,1082.109
620,103.035
621,103.035
622,103.035
623,103.035
624,103.035
625,103.035
626,103.035
627,103.035
628,103.035
629,103.035
630,304.925
631,252.536
632,233.263
633,1205.247
634,223.565
635,222.606
636,222.253
637,222.123
638,222.075
639,222.057
640,222.051
641,222.048
642,222.048
643,103.035
644,103.035
645,103.035
646,103.035
647,1082.109
648,103.035
649,103.035
650,103.035
651,103.035
652,103.035
653,103.035
654,103.035
655,103.035
656,103.035
657,467.341
658,367.099
659,330.221
660,316.655
661,1290.738
662,309.828
663,309.153
664,308.904
665,308.813
666,308.779
667,2689.427
668,2689.422
669,2689.421
670,2689.42
671,2689.42
672,2689.42
673,2689.42
674,2689.42
675,3793.618
676,2812.357
677,2811.553
678,2811.257
679,2811.148
680,2811.108
681,2811.093
682,2811.088
683,2811.086
684,2811.085
685,2811.085
686,2811.085
687,2811.085
688,2811.085
689,3462.769
690,2483.695
691,2483.695
692,2483.695
693,2483.695
694,2483.695
695,2483.695
696,2483.695
697,2483.695
698,2483.695
699,2483.695
700,2483.695
701,2483.695
702,2483.695
703,3462.769
704,2483.695
705,2483.695
706,2483.695
707,2483.695
708,2483.695
709,2483.695
710,2483.695
711,2483.695
712,4598.315
713,4558.695
714,4534.665
715,4669.133
716,4660.293
717,5634.007
718,4651.683
719,4649.713
720,6489.285
721,6488.555
722,6488.115
723,6487.855
724,6487.695
725,6645.721
726,6621.942
727,6613.176
728,6609.946
729,6608.755
730,4472.114
731,5451.018
732,4471.885
733,4471.864
734,4471.856
735,4471.853
736,4471.852
737,4471.851
738,2630.036
739,2630.036
740,2509.433
741,2509.433
742,2509.433
743,2509.433
744,4346.548
745,5081.159
746,4102.085
747,4102.085
748,4328.57
749,5318.041
750,3304.111
751,3304.111
752,3304.111
753,2314.64
754,2314.64
755,2314.64
756,2314.64
757,2621.007
758,2561.79
759,704.639
760,696.625
761,693.677
762,692.592
763,692.193
764,2540.252
765,2540.198
766,2540.178
767,3530.465
768,2540.168
769,2529.4536
770,2529.4536
771,2529.4536
772,2529.4536
773,2529.4536
774,2529.4536
775,2529.4536
776,2691.0896
777,2664.8786
778,2004.4706
779,2000.9236
780,1999.6186
781,1999.1386
782,1792.7756
783,802.4166
784,802.3926
785,802.3846
786,802.3806
787,802.3796
788,589.6926
789,589.6926
790,469.5206
791,469.5206
792,469.5206
793,469.5206
794,469.5206
795,469.5206
796,469.5206
797,1459.8146
798,469.5206
799,243.0356
800,292.5086
801,292.5086
802,292.5086
803,292.5086
804,292.5086
805,292.5086
806,292.5086
807,292.5086
808,292.5086
809,292.5086
810,292.5086
811,292.5086
812,1282.8026
813,292.5086
814,292.5086
815,292.5086
816,92.3216
817,92.3216
818,92.3216
819,92.3216
820,92.3216
821,294.1736
822,241.8456
823,222.5956
824,215.5136
825,212.9086
826,211.9506
827,1201.8916
828,211.4676
829,211.4206
830,211.4026
831,211.3966
832,211.3936
833,211.3926
834,211.3926
835,211.3926
836,211.3926
837,244.5726
838,244.5726
839,244.5726
840,244.5726
841,244.5726
842,3046.0956
843,2055.8016
844,2055.8016
845,2055.8016
846,2055.8016
847,2055.8016
848,2055.8016
849,2055.8016
850,2055.8016
851,2055.8016
852,2055.8016
853,2055.8016
854,2055.8016
855,2055.8016
856,2451.3336
857,1508.7796
858,474.9016
859,458.8676
860,452.9696
861,450.7996
862,2322.7846
863,2322.4906
864,2322.3826
865,2322.3426
866,2322.3276
867,2322.3226
868,2322.3206
869,2322.3196
870,2541.6296
871,2479.6586
872,3447.1536
873,2448.4726
874,2445.3876
875,2444.2526
876,2443.8346
877,572.1536
878,572.0966
879,572.0766
880,572.0686
881,572.0656
882,572.0646
883,572.0646
884,450.7916
885,242.6836
886,242.6836
887,1232.9776
888,242.6836
889,242.6836
890,242.6836
891,242.6836
892,242.6836
893,294.1506
894,294.1506
895,294.1506
896,294.1506
897,294.1506
898,294.1506
899,294.1506
900,294.1506
901,294.1506
902,1284.4446
903,294.1506
904,294.1506
905,294.1506
906,294.1506
907,294.1506
908,92.3216
909,92.3216
910,92.3216
911,92.3216
912,92.3216
913,92.3216
914,92.3216
915,92.3216
916,92.3216
917,1082.6156
918,92.3216
919,234.6206
920,220.4356
921,215.2176
922,213.2976
923,212.5916
924,212.3316
925,212.2356
926,212.2006
927,212.1876
928,212.1826
929,212.1816
930,212.1806
931,212.1806
932,1202.4746
933,212.1806
934,92.3216
935,92.3216
936,92.3216
937,92.3216
938,92.3216
939,92.3216
940,92.3216
941,92.3216
942,92.3216
943,92.3216
944,92.3216
945,92.3216
946,92.3216
947,1082.6156
948,92.3216
949,388.9346
950,332.0326
951,311.0996
952,303.3986
953,300.5656
954,299.5236
955,299.1406
956,298.9996
957,298.9476
958,298.9286
959,298.9216
960,298.9186
961,298.9176
962,1289.2116
963,298.9176
964,298.9176
965,298.9176
966,298.9176
