time,power
1,103.95
2,103.95
3,103.95
4,103.95
5,103.95
6,103.95
7,103.95
8,103.95
9,103.95
10,103.95
11,103.95
12,103.95
13,103.95
14,103.95
15,103.95
16,103.95
17,103.95
18,103.95
19,103.95
20,103.95
21,103.95
22,376.225
23,338.487
24,324.604
25,319.497
26,317.618
27,316.927
28,316.672
29,316.579
30,316.544
31,316.532
32,494.853
33,457.459
34,443.703
35,438.642
36,436.781
37,436.095
38,435.843
39,435.75
40,435.716
41,435.703
42,435.699
43,435.697
44,435.697
45,435.696
46,435.696
47,435.696
48,316.524
49,316.524
50,316.524
51,316.524
52,103.95
53,103.95
54,103.95
55,103.95
56,103.95
57,103.95
58,103.95
59,103.95
60,103.95
61,103.95
62,103.95
63,103.95
64,103.95
65,103.95
66,103.95
67,103.95
68,103.95
69,103.95
70,103.95
71,103.95
72,103.95
73,103.95
74,103.95
75,103.95
76,103.95
77,103.95
78,103.95
79,103.95
80,103.95
81,103.95
82,103.95
83,103.95
84,103.95
85,103.95
86,103.95
87,103.95
88,103.95
89,279.511
90,244.266
91,231.3
92,226.53
93,224.775
94,224.13
95,223.892
96,223.805
97,223.773
98,223.761
99,223.757
100,223.755
101,223.754
102,223.754
103,223.754
104,223.754
105,223.754
106,103.95
107,103.95
108,103.95
109,103.95
110,103.95
111,103.95
112,103.95
113,103.95
114,103.95
115,103.95
116,103.95
117,103.95
118,103.95
119,103.95
120,103.95
121,103.95
122,103.95
123,103.95
124,103.95
125,103.95
126,103.95
127,103.95
128,103.95
129,103.95
130,103.95
131,103.95
132,103.95
133,103.95
134,103.95
135,103.95
136,103.95
137,103.95
138,103.95
139,257.122
140,236.179
141,228.474
142,225.64
143,224.597
144,224.214
145,224.073
146,224.021
147,224.002
148,223.995
149,223.992
150,223.991
151,223.991
152,223.991
153,223.99
154,103.95
155,103.95
156,103.95
157,103.95
158,103.95
159,103.95
160,103.95
161,103.95
162,103.95
163,103.95
164,103.95
165,103.95
166,103.95
167,103.95
168,103.95
169,103.95
170,103.95
171,103.95
172,103.95
173,103.95
174,103.95
175,103.95
176,103.95
177,103.95
178,103.95
179,103.95
180,103.95
181,103.95
182,103.95
183,103.95
184,103.95
185,103.95
186,103.95
187,103.95
188,103.95
189,284.915
190,246.408
191,232.242
192,227.03
193,225.113
194,224.408
195,224.148
196,224.053
197,224.018
198,224.005
199,224.0
200,223.998
201,223.998
202,223.998
203,223.997
204,103.95
205,103.95
