time,power
1,308.993
2,441.82
3,433.187
4,430.011
5,428.842
6,428.412
7,428.254
8,428.196
9,428.175
10,428.167
11,428.164
12,428.163
13,428.162
14,216.134
15,216.134
16,96.964
17,96.964
18,96.964
19,96.964
20,96.964
21,96.964
22,96.964
23,96.964
24,96.964
25,96.964
26,96.964
27,96.964
28,96.964
29,96.964
30,96.964
31,96.964
32,96.964
33,96.964
34,96.964
35,96.964
36,96.964
37,96.964
38,96.964
39,96.964
40,96.964
41,96.964
42,96.964
43,96.964
44,96.964
45,96.964
46,96.964
47,96.964
48,96.964
49,330.689
50,260.568
51,234.772
52,225.282
53,221.791
54,220.506
55,220.034
56,219.86
57,219.796
58,219.772
59,219.764
60,219.761
61,219.759
62,219.759
63,96.964
64,96.964
65,96.964
66,96.964
67,96.964
68,96.964
69,96.964
70,96.964
71,96.964
72,96.964
73,96.964
74,96.964
75,96.964
76,456.162
77,362.503
78,328.047
79,315.372
80,310.709
81,308.993
82,308.362
83,308.13
84,308.045
85,308.013
86,308.002
87,307.997
88,307.996
89,307.995
90,307.995
91,307.995
92,307.995
93,307.995
94,307.995
95,307.995
96,307.995
97,307.995
98,307.995
99,307.995
100,529.634
101,466.024
102,442.623
103,434.014
104,430.847
105,429.682
106,429.254
107,429.096
108,429.038
109,429.017
110,429.009
111,429.006
112,217.974
113,217.974
114,217.973
115,217.973
116,217.973
117,96.964
118,96.964
119,96.964
120,96.964
121,96.964
122,96.964
123,96.964
124,96.964
125,96.964
126,96.964
127,96.964
128,96.964
129,96.964
130,96.964
131,96.964
132,96.964
133,96.964
134,96.964
135,96.964
136,96.964
137,96.964
138,96.964
139,96.964
140,96.964
141,96.964
142,96.964
143,96.964
144,96.964
145,96.964
146,96.964
147,96.964
148,96.964
149,96.964
150,96.964
151,96.964
152,96.964
153,96.964
154,96.964
155,231.58
156,223.005
157,219.851
158,218.69
159,218.263
160,218.106
161,218.049
162,218.027
163,218.02
164,218.017
165,218.016
166,218.015
167,218.015
168,218.015
169,96.964
170,96.964
171,96.964
172,96.964
173,96.964
174,96.964
175,96.964
176,96.964
177,96.964
178,96.964
179,96.964
180,96.964
181,96.964
182,96.964
183,96.964
184,96.964
185,96.964
186,96.964
187,96.964
188,96.964
189,96.964
190,96.964
191,96.964
192,96.964
193,96.964
194,96.964
195,96.964
196,96.964
197,96.964
198,96.964
199,96.964
200,96.964
201,96.964
202,307.399
203,616.895
204,498.349
205,454.738
206,438.694
207,432.792
208,430.621
209,429.823
210,429.528
211,429.42
212,429.381
213,429.367
214,429.361
215,309.448
216,309.448
217,309.448
218,309.448
219,309.448
220,309.448
221,309.448
222,309.448
223,309.448
224,309.448
225,309.448
226,309.448
227,309.448
228,309.448
229,309.448
230,96.964
231,96.964
232,96.964
233,96.964
234,96.964
235,96.964
236,96.964
237,96.964
238,96.964
239,96.964
240,96.964
241,96.964
242,96.964
243,96.964
244,96.964
245,96.964
246,96.964
247,289.093
248,244.251
249,227.755
250,221.686
251,219.454
252,218.633
253,218.33
254,218.219
255,218.178
256,218.163
257,218.158
258,218.156
259,218.155
260,218.155
261,218.155
262,96.964
263,96.964
264,96.964
265,96.964
266,96.964
267,96.964
268,96.964
269,96.964
270,96.964
271,96.964
272,96.964
273,96.964
274,96.964
275,96.964
276,96.964
277,96.964
278,96.964
279,96.964
280,96.964
281,96.964
282,96.964
283,96.964
284,96.964
285,96.964
286,96.964
287,96.964
288,96.964
289,96.964
290,96.964
291,96.964
292,96.964
293,96.964
294,96.964
295,220.114
296,217.094
297,215.984
298,215.575
299,215.425
300,215.369
301,215.349
302,215.342
303,215.339
304,215.338
305,215.338
306,215.337
307,215.337
308,547.41
309,351.367
310,322.794
311,312.283
312,308.416
313,306.993
314,306.47
315,306.277
316,306.206
317,306.18
318,306.171
319,306.167
320,306.166
321,306.166
322,306.165
323,306.165
324,306.165
325,306.165
326,306.165
327,306.165
328,306.165
329,306.165
330,306.165
331,306.165
332,306.165
333,96.964
334,96.964
335,96.964
336,96.964
337,96.964
338,96.964
339,96.964
340,96.964
341,96.964
342,96.964
343,198.904
344,198.904
345,198.904
346,1579.307
347,1541.752
348,1527.936
349,1522.853
350,319.564
351,318.876
352,318.623
353,318.53
354,318.495
355,318.483
356,318.478
357,318.476
358,318.476
359,318.476
360,198.904
361,198.904
362,198.904
363,198.904
364,198.904
365,198.904
366,198.904
367,198.904
368,198.904
369,198.904
370,198.904
371,96.964
372,96.964
373,96.964
374,96.964
375,96.964
376,96.964
377,96.964
378,96.964
379,96.964
380,96.964
381,96.964
382,96.964
383,96.964
384,96.964
385,96.964
386,96.964
387,96.964
388,96.964
389,96.964
390,96.964
391,96.964
392,96.964
393,96.964
394,96.964
395,96.964
396,96.964
397,96.964
398,96.964
399,96.964
400,96.964
401,96.964
402,96.964
403,96.964
404,96.964
405,96.964
406,96.964
407,96.964
408,96.964
409,491.468
410,1376.079
411,1333.372
412,4354.821
413,4349.042
414,4346.916
415,3345.433
416,3345.146
417,3345.04
418,1514.801
419,1514.786
420,1514.781
421,1514.779
422,1514.778
423,307.818
424,307.818
425,307.818
426,476.646
427,476.646
428,476.646
429,475.1764
430,475.1764
431,475.1764
432,475.1764
433,475.1764
434,475.1764
435,475.1764
436,264.3224
437,264.3224
438,264.3224
439,264.3224
440,264.3224
441,264.3224
442,264.3224
443,440.4564
444,404.7254
445,391.5814
446,386.7454
447,384.9664
448,215.4844
449,215.2434
450,215.1544
451,215.1224
452,215.1104
453,215.1054
454,215.1044
455,215.1034
456,215.1034
457,215.1034
458,215.1034
459,215.1034
460,1693.8934
461,1693.8934
462,1693.8934
463,215.1034
464,215.1034
465,215.1034
466,215.1034
467,215.1034
468,215.1034
469,215.1034
470,215.1034
471,215.1034
472,215.1034
473,141.9682
474,141.9682
475,141.9682
476,141.9682
477,141.9682
478,236.8634
479,236.8634
480,236.8634
481,236.8634
482,236.8634
483,236.8634
484,236.8634
485,236.8634
486,236.8634
487,236.8634
488,236.8634
489,236.8634
490,236.8634
491,236.8634
492,407.6464
493,407.6464
494,407.6464
495,407.6464
496,643.4434
497,627.9334
498,622.2284
499,620.1294
500,619.3574
501,619.0724
502,618.9684
503,618.9294
504,763.8574
505,763.8524
506,763.8504
507,763.8504
508,763.8494
509,763.8494
510,806.2464
511,913.8074
512,899.2784
513,893.9334
514,891.9664
515,891.2434
516,2708.2524
517,2708.1544
518,2708.1184
519,2708.1054
520,2537.3174
521,2537.3154
522,2537.3144
523,2416.0274
524,2416.0274
525,2416.0274
526,2416.0274
527,2416.0274
528,2416.0274
529,2204.7664
530,2204.7664
531,2204.7664
532,386.8214
533,241.8794
534,241.8794
535,241.8794
536,241.8794
537,2092.7844
538,2092.7844
539,2092.7844
540,2092.7844
541,2092.7844
542,2092.7844
543,2092.7844
544,2092.7844
545,2092.7844
546,2092.7844
547,2092.7844
548,2092.7844
549,2092.7844
550,2092.7844
551,2092.7844
552,2092.7844
553,247.1694
554,247.1694
555,247.1694
556,247.1694
557,454.7874
558,2261.0934
559,2240.9484
560,2233.5374
561,2230.8114
562,2229.8084
563,2229.4394
564,2229.3034
565,2229.2534
566,2229.2354
567,2229.2284
568,2229.2264
569,2229.2254
570,2229.2254
571,367.2094
572,367.2094
573,246.2194
574,246.2194
575,246.2194
576,246.2194
577,246.2194
578,246.2194
579,246.2194
580,246.2194
581,246.2194
582,246.2194
583,246.2194
584,246.2194
585,246.2194
586,246.2194
587,246.2194
588,246.2194
589,246.2194
590,295.9884
591,295.9884
592,295.9884
593,295.9884
594,295.9884
595,295.9884
596,295.9884
597,295.9884
598,295.9884
599,295.9884
600,295.9884
601,295.9884
602,295.9884
603,295.9884
604,95.4944
605,95.4944
606,95.4944
607,95.4944
608,95.4944
609,471.2694
610,494.1014
611,450.0944
612,433.9054
613,427.9504
614,425.7594
615,424.9534
616,424.6564
617,424.5484
618,424.5084
619,424.4934
620,424.4874
621,424.4854
622,424.4844
623,305.3554
624,305.3554
625,305.3554
626,305.3554
627,305.3554
628,305.3554
629,305.3554
630,305.3554
631,455.2814
632,455.2814
633,455.2814
634,455.2814
635,455.2814
636,2289.2854
637,2289.2854
638,2079.4244
639,2079.4244
640,2079.4244
641,2079.4244
642,2079.4244
643,2079.4244
644,2079.4244
645,2079.4244
646,2079.4244
647,2079.4244
648,2079.4244
649,2079.4244
650,2079.4244
651,246.0944
652,246.0944
653,246.0944
654,246.0944
655,246.0944
656,246.0944
657,2062.7844
658,2062.7844
659,2207.8824
660,2191.3314
661,2185.2424
662,2183.0024
663,2182.1784
664,2181.8754
665,2181.7644
666,2181.7234
667,2181.7074
668,2181.7024
669,2181.7004
670,2181.6994
671,2181.6994
672,2181.6994
673,2062.7844
674,245.1854
675,245.1854
676,245.1854
677,245.1854
678,2054.2044
679,2054.2044
680,2054.2044
681,2054.2044
682,2054.2044
683,2054.2044
684,2054.2044
685,2054.2044
686,2054.2044
687,2054.2044
688,2054.2044
689,2054.2044
690,2054.2044
691,2054.2044
692,2054.2044
693,2054.2044
694,245.3604
695,245.3604
696,245.3604
697,245.3604
698,245.3604
699,245.3604
700,583.7674
701,501.6714
702,471.4704
703,460.3594
704,456.2724
705,454.7694
706,454.2154
707,454.0124
708,453.9374
709,614.9114
710,590.0314
711,580.8784
712,577.5104
713,576.2724
714,575.8174
715,575.6484
716,624.0064
717,629.472
718,629.463
719,629.46
720,629.459
721,629.459
722,629.459
723,629.459
724,629.459
725,629.459
726,507.801
727,507.801
728,507.801
729,299.268
730,299.268
731,299.268
732,299.268
733,100.983
734,100.983
735,100.983
736,100.983
737,100.983
738,100.983
739,100.983
740,100.983
741,100.983
742,100.983
743,100.983
744,100.983
745,100.983
746,100.983
747,100.983
748,100.983
749,100.983
750,100.983
751,100.983
752,100.983
753,100.983
754,100.983
755,100.983
756,100.983
757,229.648
758,225.132
759,223.47
760,222.859
761,222.634
762,222.552
763,222.521
764,222.51
765,222.506
766,222.504
767,2304.674
768,2265.654
769,2241.993
770,2227.643
771,2097.413
772,2092.133
773,2088.933
774,2086.993
775,2085.813
776,2085.103
777,2084.663
778,2084.403
779,2084.243
780,2084.143
781,2084.093
782,2254.824
783,2254.804
784,2254.794
785,2254.784
786,2254.774
787,2254.774
788,2254.774
789,2254.774
790,2254.774
791,2254.774
792,2254.774
793,2254.774
794,2254.774
795,2254.774
796,2254.774
797,2254.774
798,2254.774
799,2254.774
800,2254.774
801,2254.774
802,2254.774
803,2254.774
804,271.754
805,271.754
806,271.754
807,470.792
808,420.82
809,402.436
810,395.673
811,393.185
812,392.27
813,540.252
814,540.128
815,805.598
816,769.913
817,2583.806
818,2578.976
819,2577.2
820,2576.546
821,2456.322
822,2456.234
823,2456.202
824,2456.19
825,2456.185
826,2456.184
827,2456.183
828,2456.183
829,2456.183
830,2456.183
831,2456.183
832,632.119
833,632.119
834,632.119
835,632.119
836,632.119
837,2523.273
838,2352.502
839,2352.502
840,2352.502
841,2143.413
842,2143.413
843,2143.413
844,2143.413
845,2143.413
846,2143.413
847,2143.413
848,2143.413
849,2143.413
850,2143.413
851,2143.413
852,2143.413
853,251.354
854,251.354
855,251.354
856,251.354
857,403.871
858,2229.338
859,2221.774
860,2218.991
861,2217.968
862,2217.591
863,2217.452
864,2217.401
865,2217.383
866,2217.376
867,2217.373
868,2217.372
869,2217.372
870,2217.372
871,370.11
872,250.121
873,250.121
874,250.121
875,250.121
876,250.121
877,250.121
878,250.121
879,250.121
880,250.121
881,250.121
882,250.121
883,250.121
884,250.121
885,250.121
886,250.121
887,250.121
888,250.121
889,250.121
890,250.121
891,301.668
892,301.668
893,301.668
894,301.668
895,301.668
896,301.668
897,301.668
898,301.668
899,301.668
900,301.668
901,301.668
902,301.668
903,301.668
904,829.028
