time,power
1,96.7393
2,96.7393
3,96.7393
4,96.7393
5,96.7393
6,96.7393
7,96.7393
8,96.7393
9,96.7393
10,96.7393
11,96.7393
12,96.7393
13,96.7393
14,96.7393
15,96.7393
16,96.7393
17,96.7393
18,96.7393
19,96.7393
20,96.7393
21,96.7393
22,96.7393
23,96.7393
24,96.7393
25,96.7393
26,96.7393
27,96.7393
28,96.7393
29,96.7393
30,96.7393
31,251.7183
32,229.6483
33,221.5303
34,218.5433
35,217.4443
36,217.0403
37,216.8913
38,216.8373
39,216.8173
40,216.8093
41,216.8063
42,216.8053
43,216.8053
44,216.8053
45,96.7393
46,96.7393
47,96.7393
48,424.7583
49,349.4563
50,321.7533
51,311.5623
52,307.8133
53,306.4343
54,305.9273
55,305.7403
56,305.6713
57,305.6463
58,305.6373
59,305.6333
60,305.6323
61,305.6323
62,305.6313
63,305.6313
64,305.6313
65,305.6313
66,305.6313
67,305.6313
68,305.6313
69,305.6313
70,305.6313
71,305.6313
72,305.6313
73,305.6313
74,305.6313
75,305.6313
76,305.6313
77,305.6313
78,305.6313
79,305.6313
80,305.6313
81,305.6313
82,305.6313
83,96.7393
84,96.7393
85,96.7393
86,96.7393
87,96.7393
88,96.7393
89,96.7393
90,96.7393
91,96.7393
92,96.7393
93,96.7393
94,96.7393
95,96.7393
96,96.7393
97,96.7393
98,96.7393
99,96.7393
100,96.7393
101,96.7393
102,96.7393
103,96.7393
104,96.7393
105,96.7393
106,96.7393
107,96.7393
108,96.7393
109,96.7393
110,96.7393
111,96.7393
112,96.7393
113,96.7393
114,96.7393
115,96.7393
116,96.7393
117,96.7393
118,96.7393
119,96.7393
120,96.7393
121,96.7393
122,96.7393
123,96.7393
124,96.7393
125,96.7393
126,96.7393
127,96.7393
128,96.7393
129,96.7393
130,96.7393
131,96.7393
132,297.0193
133,246.4363
134,227.8273
135,220.9823
136,218.4633
137,217.5373
138,217.1963
139,217.0713
140,217.0253
141,217.0083
142,217.0013
143,216.9993
144,216.9983
145,216.9983
146,216.9983
147,216.9983
148,216.9983
149,216.9983
