time,power
1,106.707
2,106.707
3,280.513
4,246.405
5,233.857
6,229.241
7,227.543
8,226.918
9,226.689
10,226.604
11,226.573
12,226.562
13,226.557
14,226.556
15,226.555
16,226.555
17,226.555
18,106.707
19,106.707
20,106.707
21,106.707
22,106.707
23,106.707
24,106.707
25,106.707
26,106.707
27,106.707
28,106.707
29,106.707
30,106.707
31,106.707
32,106.707
33,106.707
34,106.707
35,106.707
36,106.707
37,106.707
38,106.707
39,106.707
40,106.707
41,106.707
42,106.707
43,106.707
44,106.707
45,106.707
46,106.707
47,106.707
48,106.707
49,106.707
50,106.707
51,106.707
52,106.707
53,106.707
54,345.136
55,269.945
56,242.284
57,232.108
58,228.364
59,226.987
60,226.48
61,226.294
62,226.225
63,454.492
64,441.054
65,436.109
66,434.291
67,433.622
68,433.375
69,433.285
70,433.252
71,433.239
72,313.757
73,313.755
74,313.755
75,313.754
76,313.754
77,313.754
78,313.754
79,313.754
80,313.754
81,313.754
82,313.754
83,313.754
84,313.754
85,313.754
86,313.754
87,313.754
88,313.754
89,313.754
90,313.754
91,313.754
92,313.754
93,313.754
94,313.754
95,313.754
96,106.707
97,106.707
98,106.707
99,106.707
100,106.707
101,106.707
102,106.707
103,106.707
104,106.707
105,106.707
106,331.911
107,264.993
108,240.376
109,231.319
110,227.988
111,226.762
112,226.311
113,226.145
114,226.084
115,226.062
116,226.054
117,226.051
118,226.049
119,226.049
120,106.707
121,106.707
122,106.707
123,106.707
124,106.707
125,106.707
126,106.707
127,106.707
128,106.707
129,106.707
130,106.707
131,106.707
132,106.707
133,106.707
134,106.707
135,106.707
136,106.707
137,106.707
138,106.707
139,106.707
140,106.707
141,106.707
142,106.707
143,106.707
144,106.707
145,106.707
146,106.707
147,106.707
148,106.707
149,106.707
150,106.707
151,283.34
152,247.77
153,234.685
154,229.871
155,228.1
156,227.449
157,227.209
158,589.551
159,492.932
160,457.388
161,444.312
162,439.501
163,437.732
164,437.082
165,436.841
166,436.753
167,316.359
168,316.347
169,316.342
170,316.341
171,316.34
172,316.34
173,316.34
174,316.34
175,316.34
176,316.34
177,316.34
178,316.34
179,316.34
180,316.34
181,316.34
182,316.34
183,316.34
184,316.34
185,316.34
186,316.34
187,316.34
188,316.34
189,106.707
190,106.707
191,106.707
192,106.707
193,106.707
194,106.707
195,106.707
196,106.707
197,106.707
198,106.707
199,258.941
200,238.095
201,230.426
202,227.605
203,226.567
204,226.185
205,226.045
206,225.993
207,225.974
208,225.967
209,225.965
210,225.964
211,225.963
212,225.963
213,225.963
214,106.707
215,106.707
216,106.707
217,106.707
218,106.707
219,106.707
220,106.707
221,106.707
222,106.707
223,106.707
224,106.707
225,106.707
226,106.707
227,106.707
228,106.707
229,106.707
230,106.707
231,106.707
232,106.707
233,105.683
234,105.683
235,105.683
236,105.683
237,105.683
238,105.683
239,105.683
240,105.683
241,105.683
242,105.683
243,105.683
244,105.683
245,105.683
246,105.683
247,105.683
248,105.683
249,105.683
250,291.971
251,249.582
252,233.987
253,228.251
254,226.14
255,225.364
256,225.078
257,224.973
258,224.934
259,224.92
260,224.915
261,224.913
262,224.912
263,224.912
264,522.065
265,468.327
266,329.329
267,322.056
268,319.381
269,318.396
270,318.034
271,317.901
272,317.852
273,317.834
274,317.827
275,317.825
276,317.824
277,317.824
278,317.824
279,317.824
280,317.824
281,317.824
282,317.824
283,317.824
284,317.824
285,317.824
286,317.824
287,317.824
288,317.824
289,317.824
290,317.824
291,317.824
292,317.824
293,105.683
294,105.683
295,105.683
296,105.683
297,105.683
298,105.683
299,105.683
300,105.683
301,105.683
302,105.683
303,105.683
304,105.683
305,105.683
